seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	PeakID	log2FoldChange	padj
chr2	238128939	238130651	1713	*	peak_8665	1.65011950376035	2.63950710413725e-29	Promoter	2	238128948	238133281	4334	1	339768	ENST00000477241.1	0	ENSG00000144488	ESPNL	espin like	NA	NA	NA
chr10	43374032	43378843	4812	*	peak_1474	1.23654758359091	3.49066095783648e-29	Promoter	10	43374469	43376335	1867	1	53828	ENST00000479189.1	0	ENSG00000150201	FXYD4	FXYD domain containing ion transport regulator 4	NA	NA	NA
chr8	142001348	142003909	2562	*	peak_14080	1.30438157455893	3.78299174651496e-29	Distal Intergenic	8	141992087	141997552	5466	1	124902047	ENST00000722295.1	9261	ENSG00000294265	LOC124902047	uncharacterized LOC124902047	NA	NA	NA
chr8	139644463	139646549	2087	*	peak_13915	1.20897769662977	6.7671017093762e-29	Intron (ENST00000522317.5/51305, intron 1 of 3)	8	139600845	139654330	53486	2	51305	ENST00000649696.1	7781	ENSG00000169427	KCNK9	potassium two pore domain channel subfamily K member 9	NA	NA	NA
chr10	70592278	70593518	1241	*	peak_1704	1.48198629092793	7.83813846846834e-29	Intron (ENST00000697577.1/27143, intron 19 of 20)	10	70597348	70602687	5340	2	5551	ENST00000638674.1	9169	ENSG00000180644	PRF1	perforin 1	NA	NA	NA
chr17	46001503	46002929	1427	*	peak_5845	1.21976478447964	9.71594876645867e-29	Intron (ENST00000680674.1/4137, intron 6 of 10)	17	45999250	45999694	445	1	246744	ENST00000537309.1	2253	ENSG00000256762	STH	saitohin	NA	NA	NA
chr8	144318045	144324755	6711	*	peak_14245	1.1464669457667	1.03171575372523e-28	Promoter	8	144316320	144318724	2405	2	8694	ENST00000524965.5	0	ENSG00000185000	DGAT1	diacylglycerol O-acyltransferase 1	NA	NA	NA
chr20	63366265	63368637	2373	*	peak_9400	1.16622174198171	1.52417994565026e-28	Promoter	20	63368882	63371172	2291	1	100130587	ENST00000428531.1	-245	ENSG00000203900	LOC100130587	uncharacterized LOC100130587	NA	NA	NA
chr11	69099187	69102272	3086	*	peak_2686	1.24945955398088	1.86257666470135e-28	Intron (ENST00000637504.1/219931, intron 19 of 19)	11	69083176	69083258	83	1	100422846	ENST00000581178.1	16011	ENSG00000265539	MIR3164	microRNA 3164	NA	NA	NA
chr20	62444027	62447344	3318	*	peak_9337	1.00624551031332	2.23949730121439e-28	Intron (ENST00000618678.3/105372710, intron 2 of 2)	20	62430773	62431515	743	1	105372710	ENST00000622414.1	13254	ENSG00000233017	LOC105372710	uncharacterized LOC105372710	NA	NA	NA
chr11	76245207	76247410	2204	*	peak_2807	1.36130508753458	2.34783431417616e-28	Distal Intergenic	11	76210933	76236865	25933	2	107984359	ENST00000724889.1	-8342	ENSG00000255362	LINC02761	long intergenic non-protein coding RNA 2761	NA	NA	NA
chr2	26181672	26183532	1861	*	peak_7637	1.20956744662043	2.55823508391866e-28	Promoter	2	26180716	26189644	8929	1	150946	ENST00000407684.1	956	ENSG00000157833	GAREM2	GRB2 associated regulator of MAPK1 subtype 2	NA	NA	NA
chr18	12422932	12424150	1219	*	peak_6619	1.58828699863262	2.86910756390366e-28	Intron (ENST00000590956.5/10650, intron 2 of 5)	18	12421286	12432238	10953	1	10650	ENST00000587735.1	1646	ENSG00000141391	PRELID3A	PRELI domain containing 3A	NA	NA	NA
chr17	18960087	18963026	2940	*	peak_5597	1.09967596718698	3.98896549728682e-28	Exon (ENST00000317977.10/125206, exon 5 of 15)	17	18952188	19020685	68498	1	125206	ENST00000395643.6	7899	ENSG00000154025	SLC5A10	solute carrier family 5 member 10	NA	NA	NA
chr8	142631555	142636408	4854	*	peak_14160	1.10431561066461	5.76561933113063e-28	Promoter	8	142637128	142640648	3521	1	101928087	ENST00000842146.1	-720	ENSG00000277332	LOC101928087	uncharacterized LOC101928087	NA	NA	NA
chr8	141904707	141908886	4180	*	peak_14065	1.03935166246741	6.3321412363351e-28	Distal Intergenic	8	141992087	141997552	5466	1	124902047	ENST00000722295.1	-83201	ENSG00000294265	LOC124902047	uncharacterized LOC124902047	NA	NA	NA
chr8	142062819	142065382	2564	*	peak_14089	1.09783613092929	9.81437775577945e-28	Distal Intergenic	8	141992087	141997552	5466	1	124902047	ENST00000722295.1	70732	ENSG00000294265	LOC124902047	uncharacterized LOC124902047	NA	NA	NA
chr17	58370655	58371896	1242	*	peak_6025	1.30972982971169	1.24368973510511e-27	5' UTR	17	58363150	58363592	443	2	54894	ENST00000582293.1	-7063	ENSG00000108375	RNF43	ring finger protein 43	NA	NA	NA
chr1	16628435	16629014	580	*	peak_146	1.61112370451461	2.00014553778028e-27	Promoter	1	16618256	16628652	10397	2	124900584	ENST00000640476.1	0	NA	NA	NA	NA	NA	NA
chr8	141379697	141382415	2719	*	peak_13985	1.05539710481172	3.75861815507555e-27	Promoter	8	141381068	141382238	1171	1	101928037	ENST00000835649.1	0	NA	LOC101928037	uncharacterized LOC101928037	NA	NA	NA
chr22	29747331	29749216	1886	*	peak_9939	1.40287349894522	4.05412941318429e-27	5' UTR	22	29730956	29767007	36052	2	55954	ENST00000344318.4	17791	ENSG00000100319	ZMAT5	zinc finger matrin-type 5	NA	NA	NA
chr22	39626784	39629336	2553	*	peak_10109	1.53875448305069	4.58495887414421e-27	Intron (ENST00000407673.5/8911, intron 4 of 34)	22	39642797	39643512	716	1	8911	ENST00000471970.1	-13461	ENSG00000100346	CACNA1I	calcium voltage-gated channel subunit alpha1 I	NA	NA	NA
chr11	74705098	74706126	1029	*	peak_2787	1.84685370238123	5.63283904026889e-27	Promoter	11	74696429	74704635	8207	2	25884	ENST00000525413.5	-463	ENSG00000054938	CHRDL2	chordin like 2	NA	NA	NA
chr1	30787299	30788443	1145	*	peak_367	1.49913897336623	6.11723821907194e-27	Distal Intergenic	1	30774996	30782446	7451	2	105378621	ENST00000815342.1	-4853	ENSG00000306105	LOC105378621	uncharacterized LOC105378621	NA	NA	NA
chr2	20614355	20617687	3333	*	peak_7583	1.00753580704331	6.4235708842362e-27	3' UTR	2	20592617	20624773	32157	2	64342	ENST00000415264.5	7086	ENSG00000118960	HS1BP3	HCLS1 binding protein 3	NA	NA	NA
chr3	10950885	10952043	1159	*	peak_10371	1.94656741210272	8.19287365058948e-27	Intron (ENST00000656787.1/105376950, intron 2 of 3)	3	10933966	10935397	1432	1	6538	ENST00000464828.1	16919	ENSG00000132164	SLC6A11	solute carrier family 6 member 11	NA	NA	NA
chr7	531746	533169	1424	*	peak_12737	1.57066353391346	8.58967409634994e-27	Exon (ENST00000797634.1/ENST00000797634.1, exon 2 of 2)	7	522615	530168	7554	1	441307	ENST00000797640.1	9131	ENSG00000223855	PDGFA-DT	PDGFA divergent transcript	NA	NA	NA
chr1	2491392	2500812	9421	*	peak_10	1.01202518553216	8.76057336025076e-27	Promoter	1	2497782	2505528	7747	1	9651	ENST00000473964.5	0	ENSG00000149527	PLCH2	phospholipase C eta 2	NA	NA	NA
chr16	2737357	2741791	4435	*	peak_4732	1.23419220507259	1.06407287945528e-26	Promoter	16	2737086	2740300	3215	2	100128788	ENST00000848127.1	0	ENSG00000205913	SRRM2-AS1	SRRM2 antisense RNA 1	NA	NA	NA
chr22	21025157	21030588	5432	*	peak_9726	1.04508252846692	1.44106008607248e-26	3' UTR	22	21023349	21026597	3249	1	9127	ENST00000487342.1	1808	ENSG00000099957	P2RX6	purinergic receptor P2X 6	NA	NA	NA
chr11	70581784	70585218	3435	*	peak_2731	1.1938704884066	1.4489835672407e-26	Intron (ENST00000601538.6/22941, intron 17 of 25)	11	70626441	70635658	9218	1	100874198	ENST00000663650.1	-41223	ENSG00000226627	SHANK2-AS1	SHANK2 antisense RNA 1	NA	NA	NA
chr11	77120674	77124175	3502	*	peak_2822	1.16317247449203	2.00086976728766e-26	3' UTR	11	77119407	77124495	5089	1	726	ENST00000527129.1	1267	ENSG00000149260	CAPN5	calpain 5	NA	NA	NA
chr3	50135658	50141379	5722	*	peak_10684	1.00360522517326	2.04384816963246e-26	Exon (ENST00000437204.1/100129060, exon 2 of 4)	3	50155045	50182766	27722	1	6405	ENST00000414301.5	-13666	ENSG00000001617	SEMA3F	semaphorin 3F	NA	NA	NA
chr2	20564760	20566605	1846	*	peak_7577	1.25118910152032	2.92105148406506e-26	Intron (ENST00000446825.1/64342, intron 5 of 5)	2	20539131	20540589	1459	2	102724948	ENST00000804989.1	-24171	ENSG00000304619	LOC102724948	uncharacterized LOC102724948	NA	NA	NA
chr3	50122094	50124212	2119	*	peak_10683	1.07469157469699	3.12097346091866e-26	Exon (ENST00000437204.1/100129060, exon 3 of 4)	3	50116545	50117175	631	1	10181	ENST00000461242.1	5549	ENSG00000003756	RBM5	RNA binding motif protein 5	NA	NA	NA
chr8	142270557	142279953	9397	*	peak_14117	1.11008064414843	6.05071960969207e-26	Promoter	8	142271567	142279997	8431	2	203062	ENST00000521825.1	44	ENSG00000171045	TSNARE1	t-SNARE domain containing 1	NA	NA	NA
chr15	61831188	61832583	1396	*	peak_4315	1.61031844452348	6.53499880197993e-26	Distal Intergenic	15	61834682	61935738	101057	1	124903501	ENST00000642740.1	-2099	NA	LOC124903501	uncharacterized LOC124903501	NA	NA	NA
chr1	53321042	53323125	2084	*	peak_661	1.29580776826312	7.02676565976753e-26	Intron (ENST00000306052.12/7804, intron 2 of 18)	1	53246568	53327399	80832	2	7804	ENST00000658404.1	4274	ENSG00000157193	LRP8	LDL receptor related protein 8	NA	NA	NA
chr17	57648462	57649336	875	*	peak_6000	1.49391560694227	7.29812234695285e-26	Intron (ENST00000416426.6/124540, intron 10 of 13)	17	57652099	57677059	24961	1	124540	ENST00000675127.1	-2763	ENSG00000153944	MSI2	musashi RNA binding protein 2	NA	NA	NA
chr1	10685570	10689236	3667	*	peak_93	1.00032069206641	9.46515868402276e-26	Intron (ENST00000377022.8/54897, intron 4 of 20)	1	10660737	10693912	33176	2	54897	ENST00000478728.2	4676	ENSG00000130940	CASZ1	castor zinc finger 1	NA	NA	NA
chr12	117074	118347	1274	*	peak_2954	1.52858164507429	1.12748338483277e-25	Intron (ENST00000538872.6/440073, intron 2 of 13)	12	106509	111964	5456	2	105369593	ENST00000540226.2	-5110	NA	IQSEC3-AS2	IQSEC3 antisense RNA 2	NA	NA	NA
chr20	63409960	63411829	1870	*	peak_9404	1.22385612561841	1.42013767267188e-25	Promoter	20	63408475	63411814	3340	2	3785	ENST00000636614.1	0	ENSG00000075043	KCNQ2	potassium voltage-gated channel subfamily Q member 2	NA	NA	NA
chr10	46250501	46252564	2064	*	peak_1528	1.13662186608115	1.68685605481413e-25	Exon (ENST00000604933.2/100996567, exon 11 of 14)	10	46219276	46249021	29746	2	100996567	ENST00000764734.1	-1480	NA	ANTXRLP1	ANTXR like pseudogene 1	NA	NA	NA
chr8	143206922	143208596	1675	*	peak_14198	1.29586118901841	1.68685605481413e-25	Distal Intergenic	8	143213218	143217170	3953	1	338328	ENST00000622500.2	-4622	ENSG00000277494	GPIHBP1	glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1	NA	NA	NA
chr16	1817005	1821473	4469	*	peak_4711	1.03383690004789	1.70914308367326e-25	Promoter	16	1807577	1816907	9331	2	3029	ENST00000566644.5	-98	ENSG00000063854	HAGH	hydroxyacylglutathione hydrolase	NA	NA	NA
chr19	29744302	29745054	753	*	peak_6993	1.66484660327123	1.91871957685244e-25	Intron (ENST00000773444.1/107985345, intron 3 of 3)	19	29724559	29736206	11648	1	107985345	ENST00000773447.1	19743	ENSG00000300689	LOC107985345	uncharacterized LOC107985345	NA	NA	NA
chr22	42431827	42435146	3320	*	peak_10140	1.01840714175549	2.14428379528578e-25	Promoter	22	42380407	42432403	51997	2	150372	ENST00000329021.10	0	ENSG00000235568	NFAM1	NFAT activating protein with ITAM motif 1	NA	NA	NA
chr17	49934076	49936105	2030	*	peak_5905	1.24796879939612	2.56073196036073e-25	Exon (ENST00000746165.1/ENST00000746165.1, exon 3 of 3)	17	49968588	49974600	6013	1	1748	ENST00000706528.1	-32483	ENSG00000108813	DLX4	distal-less homeobox 4	NA	NA	NA
chr2	239566584	239567464	881	*	peak_8706	1.97510084481299	3.93508103756083e-25	Distal Intergenic	2	239578301	239586094	7794	1	401040	ENST00000358775.1	-10837	ENSG00000196758	LINC02991	long intergenic non-protein coding RNA 2991	NA	NA	NA
chr10	79107525	79108848	1324	*	peak_1877	1.37061495254101	4.93088489442896e-25	Intron (ENST00000334512.10/57178, intron 1 of 24)	10	79068966	79316519	247554	1	57178	ENST00000334512.10	38559	ENSG00000108175	ZMIZ1	zinc finger MIZ-type containing 1	NA	NA	NA
chr22	24147481	24148544	1064	*	peak_9840	1.60522220340706	5.27469535069668e-25	Intron (ENST00000263119.10/23523, intron 29 of 36)	22	24155838	24178627	22790	1	23523	ENST00000337989.11	-7294	ENSG00000099991	CABIN1	calcineurin binding protein 1	NA	NA	NA
chr1	110214596	110216026	1431	*	peak_812	1.21591428438872	5.3144911248318e-25	Intron (ENST00000438661.3/3749, intron 1 of 3)	1	110208450	110212592	4143	2	100873974	ENST00000733870.1	-2004	ENSG00000224965	KCNC4-DT	KCNC4 divergent transcript	NA	NA	NA
chr20	61895016	61898760	3745	*	peak_9315	1.01504325043677	6.77652976615541e-25	Exon (ENST00000614565.5/1002, exon 8 of 16)	20	61953546	61953662	117	2	100302168	ENST00000408490.1	54902	ENSG00000284193	MIR1257	microRNA 1257	NA	NA	NA
chr8	141353473	141355310	1838	*	peak_13982	1.09584964823293	6.7972209093632e-25	Exon (ENST00000562459.1/ENST00000562459.1, exon 1 of 1)	8	141342325	141344621	2297	1	731779	ENST00000518232.1	11148	ENSG00000253595	LINC01300	long intergenic non-protein coding RNA 1300	NA	NA	NA
chr10	70926250	70927266	1017	*	peak_1719	1.2284821088712	3.08931934359532e-24	Promoter	10	70927055	71077810	150756	1	105378350	ENST00000646051.1	0	NA	LOC105378350	uncharacterized LOC105378350	NA	NA	NA
chr8	144184616	144185297	682	*	peak_14238	1.63264130492308	3.44618566404175e-24	Intron (ENST00000532255.5/727957, intron 6 of 30)	8	144179455	144201179	21725	1	727957	ENST00000534508.1	5161	ENSG00000179832	MROH1	maestro heat like repeat family member 1	NA	NA	NA
chr8	134475764	134477217	1454	*	peak_13847	1.51828078759633	6.35612020062414e-24	Distal Intergenic	8	134478222	134510182	31961	2	57623	ENST00000521673.5	32965	ENSG00000066827	ZFAT	zinc finger and AT-hook domain containing	NA	NA	NA
chr3	49518564	49519609	1046	*	peak_10664	1.73034163728781	6.53080666010258e-24	Intron (ENST00000469139.2/1605, intron 2 of 2)	3	49510224	49530911	20688	1	1605	ENST00000479935.1	8340	ENSG00000173402	DAG1	dystroglycan 1	NA	NA	NA
chr15	77028917	77035488	6572	*	peak_4476	1.02697185237354	6.88730295061421e-24	Promoter	15	77032317	77037332	5016	1	9051	ENST00000558870.1	0	ENSG00000140368	PSTPIP1	proline-serine-threonine phosphatase interacting protein 1	NA	NA	NA
chr1	110087788	110090257	2470	*	peak_800	1.01795987427769	7.16752792479939e-24	Intron (ENST00000554808.1/104355139, intron 1 of 3)	1	110082739	110083379	641	1	104355139	ENST00000751952.1	5049	ENSG00000258673	LINC01397	long intergenic non-protein coding RNA 1397	NA	NA	NA
chr8	141573902	141577339	3438	*	peak_14014	1.00856852914007	7.98903522889608e-24	Distal Intergenic	8	141514671	141518729	4059	1	122455339	ENST00000643770.2	59231	ENSG00000226490	C8orf90	chromosome 8 open reading frame 90	NA	NA	NA
chr11	8230650	8232714	2065	*	peak_2330	1.21277801394733	9.04274254439641e-24	Intron (ENST00000335790.8/4004, intron 1 of 3)	11	8224449	8263388	38940	2	4004	ENST00000524379.1	30674	ENSG00000166407	LMO1	LIM domain only 1	NA	NA	NA
chr22	45475920	45477125	1206	*	peak_10219	1.73926607541171	1.26459358100686e-23	Distal Intergenic	22	45502238	45531324	29087	1	2192	ENST00000411478.5	-25113	ENSG00000077942	FBLN1	fibulin 1	NA	NA	NA
chr10	71076333	71077846	1514	*	peak_1730	1.46153088041526	1.62663909637975e-23	Exon (ENST00000646051.1/105378350, exon 5 of 5)	10	71002920	71005788	2869	2	105378351	ENST00000819098.1	-70545	ENSG00000306492	LOC105378351	uncharacterized LOC105378351	NA	NA	NA
chr17	46875791	46878538	2748	*	peak_5852	1.1366574844166	1.76634192523941e-23	3' UTR	17	46851586	46886730	35145	1	7484	ENST00000393461.2	24205	ENSG00000158955	WNT9B	Wnt family member 9B	NA	NA	NA
chr3	195059895	195061559	1665	*	peak_11225	1.24548625251169	1.76634192523941e-23	Distal Intergenic	3	195069593	195087372	17780	2	152002	ENST00000460582.1	25813	ENSG00000173950	XXYLT1	xyloside xylosyltransferase 1	NA	NA	NA
chr8	143043817	143045821	2005	*	peak_14188	1.03002418177713	2.91813334509562e-23	Promoter	8	143040839	143045706	4868	2	105375795	ENST00000715551.1	0	ENSG00000291309	LY6S	lymphocyte antigen 6 family member S	NA	NA	NA
chr2	26961078	26962193	1116	*	peak_7668	1.18668152391907	3.10920097716664e-23	Intron (ENST00000416226.1/124905979, intron 1 of 1)	2	26970637	27022619	51983	1	22924	ENST00000494788.1	-8444	ENSG00000084764	MAPRE3	microtubule associated protein RP/EB family member 3	NA	NA	NA
chr17	81436555	81437976	1422	*	peak_6449	1.3528828025336	3.22336799166994e-23	Intron (ENST00000675386.2/57597, intron 3 of 27)	17	81443465	81444273	809	1	57597	ENST00000585224.1	-5489	ENSG00000266074	BAHCC1	BAH domain and coiled-coil containing 1	NA	NA	NA
chr2	26724580	26725997	1418	*	peak_7658	1.0349749764394	3.53076120146919e-23	Intron (ENST00000302909.4/3777, intron 1 of 1)	2	26692722	26733420	40699	1	3777	ENST00000302909.4	31858	ENSG00000171303	KCNK3	potassium two pore domain channel subfamily K member 3	NA	NA	NA
chr16	57507233	57508914	1682	*	peak_5159	1.53525252906322	4.3089996131947e-23	Distal Intergenic	16	57512387	57516582	4196	2	92922	ENST00000569068.1	7668	ENSG00000135736	CCDC102A	coiled-coil domain containing 102A	NA	NA	NA
chr5	140143530	140144450	921	*	peak_11976	1.89217212656615	6.60643910540924e-23	Distal Intergenic	5	140157295	140173051	15757	1	101929719	ENST00000719408.1	-12845	NA	LOC101929719	uncharacterized LOC101929719	NA	NA	NA
chr17	63495904	63498251	2348	*	peak_6054	1.17481960573162	6.9333868621011e-23	Promoter	17	63496140	63496985	846	1	1636	ENST00000582244.1	0	ENSG00000159640	ACE	angiotensin I converting enzyme	NA	NA	NA
chr10	79170267	79172501	2235	*	peak_1884	1.20768961513278	7.07353970358858e-23	Intron (ENST00000334512.10/57178, intron 4 of 24)	10	79243669	79291085	47417	1	57178	ENST00000472035.5	-71168	ENSG00000108175	ZMIZ1	zinc finger MIZ-type containing 1	NA	NA	NA
chr7	86175	88839	2665	*	peak_12720	1.12796333772898	8.48330664414678e-23	Intron (ENST00000821341.1/105375113, intron 1 of 3)	7	82189	83349	1161	1	101929756	ENST00000821641.1	3986	ENSG00000242611	LOC101929756	uncharacterized LOC101929756	NA	NA	NA
chr6	37570212	37571120	909	*	peak_12352	1.73114781004268	1.29233244839991e-22	Exon (ENST00000624365.1/ENST00000624365.1, exon 1 of 1)	6	37555365	37555422	58	2	100616413	ENST00000579627.1	-14790	ENSG00000263926	MIR4462	microRNA 4462	NA	NA	NA
chr22	50314110	50316904	2795	*	peak_10297	1.13960085382799	1.3499824350428e-22	Exon (ENST00000453835.1/ENST00000453835.1, exon 1 of 2)	22	50314203	50318967	4765	2	414918	ENST00000471942.6	2063	ENSG00000205593	DENND6B	DENN domain containing 6B	NA	NA	NA
chr6	34089782	34093611	3830	*	peak_12310	1.01536094161562	1.48637186433337e-22	Exon (ENST00000538487.7/2914, exon 3 of 11)	6	34040705	34100088	59384	2	2914	ENST00000609443.1	6477	ENSG00000124493	GRM4	glutamate metabotropic receptor 4	NA	NA	NA
chr7	44329108	44330516	1409	*	peak_12931	1.39263075365925	1.53590827007389e-22	Intron (ENST00000497584.5/816, intron 1 of 20)	7	44219493	44326207	106715	2	816	ENST00000700240.1	-2901	ENSG00000058404	CAMK2B	calcium/calmodulin dependent protein kinase II beta	NA	NA	NA
chr20	63159857	63161579	1723	*	peak_9385	1.27589807163506	1.76673874128118e-22	Distal Intergenic	20	63166008	63174047	8040	2	124904952	ENST00000691615.2	12468	NA	LOC124904952	uncharacterized LOC124904952	NA	NA	NA
chr3	38030465	38032222	1758	*	peak_10502	1.0602451930144	2.37372055032412e-22	Promoter	3	38007496	38029642	22147	2	5333	ENST00000334661.5	-823	ENSG00000187091	PLCD1	phospholipase C delta 1	NA	NA	NA
chr17	82305037	82306180	1144	*	peak_6480	1.33730968773008	2.37676259374242e-22	Distal Intergenic	17	82316220	82317550	1331	2	924	ENST00000581434.1	11370	ENSG00000173762	CD7	CD7 molecule	NA	NA	NA
chr8	135701064	135702290	1227	*	peak_13868	1.32569810933964	2.55806367486038e-22	Distal Intergenic	8	135646993	135656513	9521	1	10656	ENST00000522578.2	54071	ENSG00000131773	KHDRBS3	KH RNA binding domain containing, signal transduction associated 3	NA	NA	NA
chr17	18108013	18111287	3275	*	peak_5585	1.05898891458618	3.16947480656465e-22	Promoter	17	18108756	18179800	71045	1	51168	ENST00000647165.2	0	ENSG00000091536	MYO15A	myosin XVA	NA	NA	NA
chr8	134487590	134488924	1335	*	peak_13848	1.34710412250021	3.42803274151163e-22	Intron (ENST00000520356.5/57623, intron 13 of 13)	8	134478222	134510182	31961	2	57623	ENST00000521673.5	21258	ENSG00000066827	ZFAT	zinc finger and AT-hook domain containing	NA	NA	NA
chr19	10801972	10804243	2272	*	peak_6874	1.40568420075897	3.59112523826716e-22	Promoter	19	10804980	10831874	26895	1	1785	ENST00000681972.1	-737	ENSG00000079805	DNM2	dynamin 2	NA	NA	NA
chr4	8211428	8213711	2284	*	peak_11344	1.19126388170412	3.99572500381085e-22	3' UTR	4	8209664	8219472	9809	1	54436	ENST00000512100.5	1764	ENSG00000125089	SH3TC1	SH3 domain and tetratricopeptide repeats 1	NA	NA	NA
chr8	142154311	142155438	1128	*	peak_14100	1.17497859008759	5.48633974130736e-22	Intron (ENST00000748267.1/105375792, intron 2 of 5)	8	142176339	142176418	80	1	100616268	ENST00000584349.1	-20901	ENSG00000265247	MIR4472-1	microRNA 4472-1	NA	NA	NA
chr7	339595	340947	1353	*	peak_12730	1.45151835835912	5.66280187826112e-22	Exon (ENST00000791636.1/ENST00000791636.1, exon 2 of 2)	7	344861	346840	1980	2	124901809	ENST00000757428.1	5893	NA	LOC124901809	uncharacterized LOC124901809	NA	NA	NA
chr3	49659555	49662063	2509	*	peak_10673	1.13599343966648	5.92338193796189e-22	Exon (ENST00000296452.5/8927, exon 6 of 12)	3	49674014	49677025	3012	1	327	ENST00000449966.5	-11951	ENSG00000164062	APEH	acylaminoacyl-peptide hydrolase	NA	NA	NA
chr22	46612192	46613818	1627	*	peak_10236	1.10017671117438	6.01973392988604e-22	Intron (ENST00000447351.5/23151, intron 1 of 2)	22	46620386	46679785	59400	1	23151	ENST00000406902.6	-6568	ENSG00000075240	GRAMD4	GRAM domain containing 4	NA	NA	NA
chr22	23403601	23405850	2250	*	peak_9820	1.04431960012381	7.03138274022637e-22	Promoter	22	23390605	23402726	12122	2	150244	ENST00000433168.6	-875	ENSG00000290920	ZDHHC8BP	ZDHHC8B, pseudogene	NA	NA	NA
chr2	26488144	26490086	1943	*	peak_7644	1.09200987940829	7.58571680964338e-22	Exon (ENST00000272371.7/9381, exon 10 of 47)	2	26457203	26478124	20922	2	9381	ENST00000339598.8	-10020	ENSG00000115155	OTOF	otoferlin	NA	NA	NA
chr10	103707557	103709651	2095	*	peak_2073	1.23667470447771	9.55250078678658e-22	Intron (ENST00000369774.9/9644, intron 5 of 14)	10	103599520	103693623	94104	2	9644	ENST00000315994.6	-13934	ENSG00000107957	SH3PXD2A	SH3 and PX domains 2A	NA	NA	NA
chr6	31876983	31878229	1247	*	peak_12280	1.61859737405732	1.09299371596178e-21	Promoter	6	31877808	31884204	6397	1	107986588	ENST00000642849.1	0	ENSG00000237080	EHMT2-AS1	EHMT2 and SLC44A4 antisense RNA 1	NA	NA	NA
chr15	89757928	89759612	1685	*	peak_4598	1.55136342775336	1.09379598322372e-21	Promoter	15	89760591	89778754	18164	1	145873	ENST00000560219.2	-979	ENSG00000188095	MESP2	mesoderm posterior bHLH transcription factor 2	NA	NA	NA
chr1	41023408	41024204	797	*	peak_522	1.67882449210864	1.11513145950295e-21	Promoter	1	41015597	41023237	7641	2	200172	ENST00000359345.5	-171	ENSG00000171790	SLFNL1	schlafen like 1	NA	NA	NA
chr22	28004862	28006368	1507	*	peak_9925	1.22094091209018	1.12387951557854e-21	Intron (ENST00000428584.5/284900, intron 4 of 4)	22	27997411	28002588	5178	1	284900	ENST00000663167.1	7451	ENSG00000235954	TTC28-AS1	TTC28 antisense RNA 1	NA	NA	NA
chr11	69374033	69376601	2569	*	peak_2698	1.04473374808521	1.2639884825239e-21	Distal Intergenic	11	69341556	69367415	25860	1	105369370	ENST00000540356.1	32477	NA	LOC105369370	uncharacterized LOC105369370	NA	NA	NA
chr2	27076999	27077794	796	*	peak_7674	1.31514186125449	1.35384215234501e-21	Promoter	2	27078615	27086403	7789	1	11117	ENST00000380320.9	-821	ENSG00000138080	EMILIN1	elastin microfibril interfacer 1	NA	NA	NA
chr16	4690855	4692894	2040	*	peak_4783	1.10823510050818	1.3869833953293e-21	Promoter	16	4693562	4695844	2283	1	84309	ENST00000304301.11	-668	ENSG00000168101	NUDT16L1	nudix hydrolase 16 like 1	NA	NA	NA
chr5	154332104	154333197	1094	*	peak_12094	1.31544240416787	1.43207001813856e-21	Intron (ENST00000425427.6/55568, intron 4 of 6)	5	154347106	154347247	142	1	100302181	ENST00000408503.1	-13909	ENSG00000221430	MIR1294	microRNA 1294	NA	NA	NA
chr5	133290024	133291899	1876	*	peak_11876	1.05932764123291	1.4636539713005e-21	Intron (ENST00000265342.12/23105, intron 6 of 15)	5	133266585	133275977	9393	1	124901067	ENST00000507403.1	23439	ENSG00000250244	LOC124901067	uncharacterized LOC124901067	NA	NA	NA
chr8	142502695	142506651	3957	*	peak_14145	1.13917809634704	2.03959430250788e-21	Intron (ENST00000643448.1/575, intron 17 of 30)	8	142479120	142540020	60901	1	575	ENST00000518820.1	23575	ENSG00000181790	ADGRB1	adhesion G protein-coupled receptor B1	NA	NA	NA
chr10	103649261	103650695	1435	*	peak_2070	1.36723501070231	2.47221712096311e-21	Intron (ENST00000369774.9/9644, intron 8 of 14)	10	103601775	103661704	59930	2	9644	ENST00000420222.2	11009	ENSG00000107957	SH3PXD2A	SH3 and PX domains 2A	NA	NA	NA
chr17	80825242	80826869	1628	*	peak_6417	1.09834386933043	2.80017152321063e-21	Promoter	17	80824170	80826900	2731	2	124904076	ENST00000655216.1	31	ENSG00000287403	LOC124904076	uncharacterized LOC124904076	NA	NA	NA
chr8	142411548	142413343	1796	*	peak_14131	1.11563423078025	2.98464566439014e-21	Distal Intergenic	8	142344353	142403182	58830	2	203062	ENST00000518720.5	-8366	ENSG00000171045	TSNARE1	t-SNARE domain containing 1	NA	NA	NA
chr20	665209	666857	1649	*	peak_8774	1.37230341574621	3.33562111043176e-21	Intron (ENST00000755524.1/ENST00000755524.1, intron 1 of 2)	20	646626	675800	29175	2	140809	ENST00000488788.2	8943	ENSG00000271303	SRXN1	sulfiredoxin 1	NA	NA	NA
